Running 10m test @ http://localhost:9999/math/plus?x=1&y=2
  16 threads and 400 connections
  Thread calibration: mean lat.: 5.335ms, rate sampling interval: 36ms
  Thread calibration: mean lat.: 5.477ms, rate sampling interval: 38ms
  Thread calibration: mean lat.: 5.338ms, rate sampling interval: 36ms
  Thread calibration: mean lat.: 5.257ms, rate sampling interval: 34ms
  Thread calibration: mean lat.: 5.241ms, rate sampling interval: 37ms
  Thread calibration: mean lat.: 5.730ms, rate sampling interval: 37ms
  Thread calibration: mean lat.: 5.217ms, rate sampling interval: 36ms
  Thread calibration: mean lat.: 5.299ms, rate sampling interval: 37ms
  Thread calibration: mean lat.: 5.184ms, rate sampling interval: 35ms
  Thread calibration: mean lat.: 5.374ms, rate sampling interval: 35ms
  Thread calibration: mean lat.: 5.143ms, rate sampling interval: 35ms
  Thread calibration: mean lat.: 5.157ms, rate sampling interval: 35ms
  Thread calibration: mean lat.: 5.347ms, rate sampling interval: 37ms
  Thread calibration: mean lat.: 5.741ms, rate sampling interval: 36ms
  Thread calibration: mean lat.: 5.331ms, rate sampling interval: 36ms
  Thread calibration: mean lat.: 5.776ms, rate sampling interval: 36ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency     3.54ms    6.37ms 111.10ms   91.09%
    Req/Sec     1.90k   309.52     5.32k    79.28%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%    1.50ms
 75.000%    2.62ms
 90.000%    8.37ms
 99.000%   33.38ms
 99.900%   48.54ms
 99.990%   62.43ms
 99.999%   78.85ms
100.000%  111.17ms

  Detailed Percentile spectrum:
       Value   Percentile   TotalCount 1/(1-Percentile)

       0.073     0.000000            1         1.00
       0.565     0.100000      1773641         1.11
       0.816     0.200000      3540402         1.25
       1.039     0.300000      5314396         1.43
       1.256     0.400000      7084376         1.67
       1.503     0.500000      8848886         2.00
       1.652     0.550000      9736464         2.22
       1.825     0.600000     10621082         2.50
       2.033     0.650000     11504791         2.86
       2.291     0.700000     12390557         3.33
       2.621     0.750000     13273613         4.00
       2.823     0.775000     13716025         4.44
       3.061     0.800000     14159767         5.00
       3.363     0.825000     14601367         5.71
       3.835     0.850000     15042427         6.67
       5.351     0.875000     15484744         8.00
       6.791     0.887500     15705353         8.89
       8.367     0.900000     15926802        10.00
      10.175     0.912500     16148276        11.43
      12.327     0.925000     16369326        13.33
      14.983     0.937500     16590411        16.00
      16.431     0.943750     16701672        17.78
      17.951     0.950000     16812070        20.00
      19.567     0.956250     16922953        22.86
      21.247     0.962500     17033513        26.67
      23.087     0.968750     17143812        32.00
      24.143     0.971875     17198554        35.56
      25.311     0.975000     17253929        40.00
      26.623     0.978125     17309663        45.71
      28.111     0.981250     17364748        53.33
      29.759     0.984375     17420010        64.00
      30.655     0.985938     17447708        71.11
      31.615     0.987500     17475076        80.00
      32.687     0.989062     17502920        91.43
      33.823     0.990625     17530298       106.67
      35.103     0.992188     17557949       128.00
      35.839     0.992969     17571910       142.22
      36.671     0.993750     17586052       160.00
      37.567     0.994531     17599498       182.86
      38.623     0.995313     17613334       213.33
      39.871     0.996094     17627236       256.00
      40.607     0.996484     17634148       284.44
      41.407     0.996875     17640939       320.00
      42.335     0.997266     17647874       365.71
      43.391     0.997656     17654805       426.67
      44.575     0.998047     17661633       512.00
      45.247     0.998242     17665138       568.89
      45.951     0.998437     17668567       640.00
      46.751     0.998633     17672052       731.43
      47.647     0.998828     17675465       853.33
      48.671     0.999023     17678930      1024.00
      49.279     0.999121     17680613      1137.78
      49.983     0.999219     17682394      1280.00
      50.783     0.999316     17684088      1462.86
      51.647     0.999414     17685813      1706.67
      52.735     0.999512     17687545      2048.00
      53.375     0.999561     17688394      2275.56
      54.143     0.999609     17689246      2560.00
      55.071     0.999658     17690126      2925.71
      56.063     0.999707     17690978      3413.33
      57.311     0.999756     17691849      4096.00
      57.951     0.999780     17692272      4551.11
      58.655     0.999805     17692706      5120.00
      59.455     0.999829     17693147      5851.43
      60.383     0.999854     17693577      6826.67
      61.311     0.999878     17694006      8192.00
      61.951     0.999890     17694216      9102.22
      62.591     0.999902     17694437     10240.00
      63.423     0.999915     17694649     11702.86
      64.383     0.999927     17694863     13653.33
      65.663     0.999939     17695080     16384.00
      66.303     0.999945     17695187     18204.44
      67.199     0.999951     17695299     20480.00
      68.287     0.999957     17695401     23405.71
