Running 10m test @ http://localhost:9999/math/plus?x=1&y=2
  16 threads and 400 connections
  Thread calibration: mean lat.: 22.244ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 43.091ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 26.395ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.682ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 13.828ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.621ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 22.198ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 18.070ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.760ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 5.863ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.673ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.711ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 9.786ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 18.032ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.773ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 26.274ms, rate sampling interval: 10ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency     2.25ms    4.81ms 180.61ms   96.98%
    Req/Sec     3.30k   583.17    11.44k    77.49%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%    1.54ms
 75.000%    2.20ms
 90.000%    3.52ms
 99.000%   13.75ms
 99.900%   79.74ms
 99.990%  124.42ms
 99.999%  156.41ms
100.000%  180.74ms

  Detailed Percentile spectrum:
       Value   Percentile   TotalCount 1/(1-Percentile)

       0.070     0.000000            1         1.00
       0.613     0.100000      2956610         1.11
       0.885     0.200000      5904213         1.25
       1.110     0.300000      8858087         1.43
       1.324     0.400000     11810100         1.67
       1.542     0.500000     14754846         2.00
       1.654     0.550000     16225986         2.22
       1.772     0.600000     17706353         2.50
       1.896     0.650000     19175437         2.86
       2.035     0.700000     20647597         3.33
       2.201     0.750000     22126174         4.00
       2.301     0.775000     22868954         4.44
       2.417     0.800000     23597622         5.00
       2.563     0.825000     24338862         5.71
       2.759     0.850000     25075461         6.67
       3.053     0.875000     25809092         8.00
       3.261     0.887500     26176004         8.89
       3.521     0.900000     26546725        10.00
       3.835     0.912500     26913810        11.43
       4.215     0.925000     27284694        13.33
       4.691     0.937500     27650821        16.00
       4.995     0.943750     27836696        17.78
       5.335     0.950000     28019602        20.00
       5.739     0.956250     28203672        22.86
       6.247     0.962500     28388735        26.67
       6.923     0.968750     28572792        32.00
       7.355     0.971875     28664778        35.56
       7.851     0.975000     28756667        40.00
       8.447     0.978125     28849059        45.71
       9.287     0.981250     28941269        53.33
      10.487     0.984375     29032834        64.00
      11.247     0.985938     29079045        71.11
      11.991     0.987500     29125232        80.00
      12.935     0.989062     29171167        91.43
      14.407     0.990625     29217313       106.67
      16.231     0.992188     29263294       128.00
      17.727     0.992969     29286428       142.22
      19.855     0.993750     29309303       160.00
      23.295     0.994531     29332384       182.86
      28.991     0.995313     29355421       213.33
      36.639     0.996094     29378482       256.00
      40.511     0.996484     29389972       284.44
      44.895     0.996875     29401512       320.00
      49.791     0.997266     29412997       365.71
      55.199     0.997656     29424501       426.67
      61.343     0.998047     29436069       512.00
      64.575     0.998242     29441837       568.89
      67.967     0.998437     29447590       640.00
      71.743     0.998633     29453381       731.43
      75.775     0.998828     29459098       853.33
      80.255     0.999023     29464848      1024.00
      82.623     0.999121     29467735      1137.78
      85.119     0.999219     29470618      1280.00
      87.807     0.999316     29473478      1462.86
      91.071     0.999414     29476387      1706.67
      94.783     0.999512     29479252      2048.00
      96.959     0.999561     29480689      2275.56
      99.327     0.999609     29482115      2560.00
     102.015     0.999658     29483547      2925.71
     105.343     0.999707     29484999      3413.33
     109.375     0.999756     29486432      4096.00
     111.679     0.999780     29487152      4551.11
     113.983     0.999805     29487871      5120.00
     116.479     0.999829     29488599      5851.43
     118.911     0.999854     29489310      6826.67
     121.535     0.999878     29490028      8192.00
     123.135     0.999890     29490391      9102.22
     124.735     0.999902     29490749     10240.00
     126.527     0.999915     29491110     11702.86
     129.215     0.999927     29491471     13653.33
     132.351     0.999939     29491828     16384.00
     134.399     0.999945     29492014     18204.44
     136.319     0.999951     29492194     20480.00
     138.111     0.999957     29492367     23405.71
